text;label
overall fed temporary liquidity continues to shrink # economy # marketscreener http : //t.co/ujquogkl http : //t.co/ovgpdhlzob;Bearish
schweizerische nationalbank : switzerland loses grip on world 's lowest borrowing cost -- ... вђ¦ http : //t.co/funtobd;Bearish
some official worried about the bank 's decision to drop self-imposed limit on the ecb 's bond purchase http : //t.co/elfmnracs;Bearish
thailand ha a limited space to deliver a вђњstrong doseвђќ of monetary policy , central bank governor say a he cautioвђ¦ http : //t.co/wrcyfdhy;Bearish
the federal reserve 's rescue of the overnight lending market appears to be having an unintended side effect : it 's jвђ¦ http : //t.co/kofxhjw;Bearish
uae stimulus to help bank liquidity but may increase problem loan - moody 's # economy # marketscreenerвђ¦ http : //t.co/rghaxyc;Bearish
update -china cbank warns high financial risk amid rising economic headwind;Bearish
"yellen blame `` enormous debt and buyback '' for coming default wave ; morgan stanley say it 's all the fed 's fault http : //t.co/edjvbpmhz";Bearish
fed chair powell : 'no reason ' rising wage , job gain ca n't continue http : //t.co/ccuifiyyg http : //t.co/pjxzlmljf;Bullish
federal reserve chairman jerome powell said the u.s. economy is 'resilient , ' even a he cited the potential threatвђ¦ http : //t.co/jdypdulhy;Bullish
fed 's 'bazooka ' soothes dollar funding squeeze http : //t.co/zhkvycul http : //t.co/gbrzsnrcf;Bullish
fed 's daly say u.s. economy well placed to weather storm http : //t.co/fspcsxw http : //t.co/hncxkjqhp;Bullish
fed 's daly say u job market still ha room to run http : //t.co/nqowwsxkh;Bullish
fed 's kaplan : inflation will be muted for some time ( radio );Bullish
fed 's mary daly say current interest rate put economy 'in a good place to weather the storm ';Bullish
fed 's mester , upbeat on outlook , say central bank can watch and wait on interest rate;Bullish
fed 's rosengren say he is 'optimistic ' on economy;Bullish
fed 's rosengren say u.s. unlikely to have economic downturn in;Bullish
world bank 's malpass upbeat on prospect for progress on debt relief # economy # marketscreenerвђ¦ http : //t.co/tiluoeqkyc;Bullish
commercial and industrial loan at all commercial bank fall to $ . trillion , down $ billion from a week earlieвђ¦ http : //t.co/iojfntmwx;Neutral
czech interest rate could stay where they are for another year a global risk cloud the outlook for the export-orвђ¦ http : //t.co/bdhykopjcm;Neutral
ecb bought record debt volume last week in crisis fight # economy # marketscreener http : //t.co/tdpqnna http : //t.co/ctsutyq;Neutral
fed chairman jerome powell say central bank 'watching carefully ' a firm brace for wave of missed mortgage paymenвђ¦ http : //t.co/mbzyyhmcrw;Neutral
italy 's top bank unveils new lending measure a firm battle cash crunch http : //t.co/ioncxmgzf http : //t.co/pflksqxjp;Neutral
the fed may lower the rate on it support facility for money market fund , strategist say http : //t.co/frlrivydji;Neutral
$ econx : federal reserve will establish facility to facilitate lending to small business via the small business ... http : //t.co/occuodxc;Neutral
$ xlf $ fa $ faz - fed revives talf to bolster ab market http : //t.co/rrxfaqlc;Neutral
$ xlf $ fa $ faz - the fed to establish term financing for small business loan http : //t.co/ntxbsxrhn;Neutral
. @ worldbank group asks # g leader to suspend debt repayment from poorest country . this will help focus criticaвђ¦ http : //t.co/vmczwhsop;Neutral
asset allocation committee outlook q | contagion . http : //t.co/slpgwckl # economy # market # investing;Neutral
australia central bank pump liquidity , proposes bond buy to ease financial condition http : //t.co/jkbapjxyv http : //t.co/gfyidhmpu;Neutral
australia plan an additional a $ billion ( $ . billion ) in stimulus for the coronavirus-stricken economy , includвђ¦ http : //t.co/ogkiusao;Neutral
bank of israel expands it crisis qe with $ . billion in bond buying http : //t.co/xemwnvjao;Neutral
brazil 's central bank stepped in to prop up the currency http : //t.co/yqboamtqi;Neutral
central bank action will contribute to easing the economic impact of the pandemic - governor gabrielвђ¦ http : //t.co/uhzejicq;Neutral
ecb make it easier for bank to tap credit amid coronavirus crisis http : //t.co/auorncson http : //t.co/rrzyyvj;Neutral
ecb to ease collateral requirement for bank looking to borrow # economy # marketscreener http : //t.co/rlymlpigka http : //t.co/vipdo;Neutral
eib : # mustreadвћўпёџeib bank lending # survey for # cesee show optimistic opinion of the region , positive profitabilityвђ¦ http : //t.co/jtzohhcmeb;Neutral
fed , saying aggressive action is needed , start unlimited qe http : //t.co/pbossqz;Neutral
fed 's quarles say - week away from getting loan to mid-sized u.s. business through it newly created main stвђ¦ http : //t.co/rdyktuj;Neutral
fed 's quarles : `` main street '' loan like two to three week off a detail finalized http : //t.co/puobuzsfbj http : //t.co/ztgrdncbo;Neutral
government and central bank globally have pledged a dizzying $ trillion-вќand counting . but company are struggliвђ¦ http : //t.co/yrbmcszx;Neutral
imf encouraged by recovery in china , but pandemic could resurge http : //t.co/ucjdmdnwop http : //t.co/ruazjmmo;Neutral
instant view : fed launch unprecedented range of credit support http : //t.co/wqxrnurd http : //t.co/yanonezp;Neutral
italy announces guarantee for bank loan worth over billion euro http : //t.co/xmvuhaplv http : //t.co/lopnkjwnej;Neutral
mexico cut it key rate for a th time amid economic stagnation http : //t.co/hqpkagrdt http : //t.co/jxbhgvy;Neutral
mexico 's central bank cut it key interest rate for a fifth straight decision http : //t.co/xnfkesfxt;Neutral
mexico 's central bank cut interest rate to three-year low http : //t.co/nvahbnqj;Neutral
powell admits `` low rate are not a choice any more '' , say qe will be used in next downturn | # freezerohedge http : //t.co/rfvxkumth;Neutral
powell : fed will use 'qe ' aggressively to fight next recession http : //t.co/mexsjac;Neutral
snb 's sight deposit holding rise by second-highest level in month http : //t.co/austezh http : //t.co/rmawfsue;Neutral
the bank of korea is taking unprecedented action in the face of coronavirus-вќnot about the rate decision itself , butвђ¦ http : //t.co/cmxuusbiab;Neutral
the fed moved to bolster a new small-business lending program by allowing bank to turn those loan over to the u.sвђ¦ http : //t.co/ypiohcrp;Neutral
the fed 's foray into corporate bond and certain credit etf helping restore order between the two market http : //t.co/lkjuqcqekv;Neutral
the u.k. is tapping fintechs and the queen 's bank for it emergency lending program http : //t.co/sjjtyjcvma;Neutral
fomc dot plot indicates a long pause http : //t.co/fwezjrlp;Neutral
`` in my time at the fed , i 've seen how change in business and consumer confidence impact the economy a a whole , '' pвђ¦ http : //t.co/rzgyhfxskk;Neutral
`` it 's not really time yet to stimulate spending , '' former fed chair ben bernanke said today , adding that it will `` haвђ¦ http : //t.co/iysefhczgy;Neutral
`` the committee also directs the desk to continue conducting term and overnight repurchase agreement operation at lвђ¦ http : //t.co/wonnwjru;Neutral
`` the committee directs the desk to continue purchasing treasury bill at least into the second quarter of to mвђ¦ http : //t.co/bghweydy;Neutral
`` the fed can lend to anybody '' : watch live a bernanke hold virtual discussion on u economy http : //t.co/ocberkjih;Neutral
`` what we clearly see again is unelected central bank , having failed at their mandate , to pivot to politics to tryвђ¦ http : //t.co/uftro;Neutral
$ rinf $ ivol - fed 's daly discus shifting focus to higher inflation http : //t.co/xmihcecvh;Neutral
. @ timlampkin of @ higherpurposeco say that being a part of the st. louis fedвђ™s community development advisory councвђ¦ http : //t.co/spgcrwbkvo;Neutral
@ timlampkin of @ higherpurposeco say that being a part of the st. louis fedвђ™s community development advisory counciвђ¦ http : //t.co/exscguwe;Neutral
a rate cut from russia ?;Neutral
a wsj primer on the central bank 's novel $ billion direct-loan program http : //t.co/ovietta;Neutral
an emerging priority for powell fed : the plight of the poor http : //t.co/jptyjdq http : //t.co/dqricuvn;Neutral
application for participation in the fed 's commercial paper funding facility must be submitted by thursday , the neвђ¦ http : //t.co/dvwrfmijxr;Neutral
argia sbordone shared finding from `` anchoring of inflation expectation '' at todayвђ™s joint new york fed-european ceвђ¦ http : //t.co/yxvqvwpxzm;Neutral
bank of canada can buy corporate , municipal bond if necessary # taux # marketscreener http : //t.co/ohhenmwa http : //t.co/cowccovs;Neutral
bank of canada get authority to buy corporate , municipal debt http : //t.co/jdjumtld;Neutral
bank of canadaвђ™s poloz see era of low global interest rate;Neutral
bank of england activates emergency liquidity measure http : //t.co/fvgtrdeg http : //t.co/fzwcmjzddz;Neutral
bank of england governor mark carney offer his backing to a key plank of uk prime minister boris johnson 's economiвђ¦ http : //t.co/rqqsorspg;Neutral
@ flacqua sits downвђ¦ http : //t.co/xxqmzxupme '';Neutral
bank of ireland : gov co - kb # bankofireland # stock # marketscreener http : //t.co/lplizqtwme http : //t.co/ifkjaiflu;Neutral
bank of ireland : notification of significant shareholding - kb # bankofireland # stock # marketscreenerвђ¦ http : //t.co/frdanb;Neutral
bank of ireland : pillar disclosure # bankofireland # stock # marketscreener http : //t.co/vgnasxxiy http : //t.co/angeqsxmw;Neutral
bank of ireland : to make branch network change in response to covid- # bankofireland # stock # marketscreenerвђ¦ http : //t.co/rksjfy;Neutral
bank of jamaica : -day repo auction result # bankofjamaica # economy # marketscreener http : //t.co/uevstvo http : //t.co/efxjaefg;Neutral
bank of jamaica -day repo auction result - february # stock # marketscreener http : //t.co/wbnwfaynhv http : //t.co/bqcsymjti;Neutral
bank of jamaica -day cd auction press release - february # stock # marketscreener http : //t.co/irupoaltd http : //t.co/mjlqnkvmj;Neutral
bank of japan : account ( march ) # bankofjapan # stock # marketscreener http : //t.co/disvymoh http : //t.co/gocjarxay;Neutral
bank of japan : statistic on security financing transaction in japan ( jan. ) # bankofjapan # economyвђ¦ http : //t.co/sdodayrx;Neutral
bank of japan : the result of bi international locational banking statistic and interna ... # bankofjapan # stockвђ¦ http : //t.co/zdsena;Neutral
bank of mexico make fifth consecutive rate cut -- update # economy # marketscreener http : //t.co/nfkbjzjfd http : //t.co/otogwpgenu;Neutral
bank of nova scotia : acting administrator pilkerton 's statement on usmca agreement # bankofnovascotia # stockвђ¦ http : //t.co/jgxhlovctf;Neutral
bank of queensland : trading halt # bankofqueensland # stock # marketscreener http : //t.co/pjukmwkz http : //t.co/aywhoiyqbv;Neutral
bank to make risk-free killing on small business bailout : fed will buy payroll loan issued by bank http : //t.co/ujsbbpaqk;Neutral
boe 's haldane : we have not yet hit peak globalisation # economy # marketscreener http : //t.co/bamphw http : //t.co/yuyhesv;Neutral
boj seen staying on hold this week after abe stimulus : survey;Neutral
brazil cap record-breaking easing cycle with final rate cut;Neutral
canadian bank have succulent yield . http : //t.co/qaddxf # economy # business # trading;Neutral
central bank of philippine : bangko sentral ng pilipinas convenes the financial education ... вђ¦ http : //t.co/mfmcuaei;Neutral
central bank must evolve to help government fight coronavirus http : //t.co/mfsjutkudm;Neutral
chair powell present the monetary policy report to the senate committee on banking , housing , and urban affair : вђ¦ http : //t.co/tafepghhqo;Neutral
